time_h,phase,altitude_m,speed_mps,p_req_kw,p_gen_kw,p_batt_kw,soc,s_factor,fuel_kg,fuel_used_kg,weight_kg,engine_load_pct,motor_power_kw,system_efficiency
1.8666666666666667,loiter,6000.0,70.0,55.7337068207264,76.0,-20.266293179273603,0.36349156993914383,4.298580054052241,243.46060618894853,35.71999999999957,964.2800000000004,100.45642126285986,55.7337068207264,0.1648734946552811
1.8833333333333333,loiter,6000.0,70.0,55.703603115429985,0.0,55.703603115429985,0.181301199806996,2.6823778029041936,243.46060618894853,35.71999999999957,964.2800000000004,0.0,55.703603115429985,0.8075
1.9,loiter,6000.0,70.0,55.703603115429985,76.0,-20.296396884570015,0.2476848420479857,4.097734290949542,243.08060618894854,36.09999999999957,963.9000000000004,100.45642126285986,55.703603115429985,0.16478444077070356
1.9166666666666667,loiter,6000.0,70.0,55.673511270956624,76.0,-20.326488729043376,0.3141669060063498,4.207859509833954,242.70060618894854,36.47999999999956,963.5200000000004,100.45642126285986,55.673511270956624,0.16469542197324757
1.9333333333333333,loiter,6000.0,70.0,55.64343128730634,76.0,-20.356568712693658,0.3807473528887674,4.311346031954733,242.32060618894855,36.85999999999956,963.1400000000004,100.45642126285986,55.64343128730634,0.16460643826291319
1.95,loiter,6000.0,70.0,55.61336316447908,0.0,55.61336316447908,0.19885213152878034,2.6823904149882347,242.32060618894855,36.85999999999956,963.1400000000004,0.0,55.61336316447908,0.8074999999999999
1.9666666666666666,loiter,6000.0,70.0,55.61336316447908,76.0,-20.386636835520918,0.26553092254193084,4.125313871694515,241.94060618894855,37.239999999999554,962.7600000000004,100.45642126285986,55.61336316447908,0.16451748963970028
1.9833333333333334,loiter,6000.0,70.0,55.583306902474895,76.0,-20.416693097525105,0.33230801889249345,4.239845629008422,241.56060618894855,37.61999999999955,962.3800000000005,100.45642126285986,55.583306902474895,0.16442857610360903
2.0,loiter,6000.0,70.0,55.553262501293766,0.0,55.553262501293766,0.15060936941400985,2.6822680012133415,241.56060618894855,37.61999999999955,962.3800000000005,0.0,55.553262501293766,0.8075
2.0166666666666666,loiter,6000.0,70.0,55.553262501293766,76.0,-20.446737498706234,0.21748473230866378,4.052710268805024,241.18060618894856,37.999999999999545,962.0000000000005,100.45642126285986,55.553262501293766,0.16433969765463935
2.033333333333333,loiter,6000.0,70.0,55.523229960935694,76.0,-20.476770039064306,0.2844583229540883,4.155870158434428,240.80060618894856,38.37999999999954,961.6200000000005,100.45642126285986,55.523229960935694,0.1642508542927912
2.05,loiter,6000.0,70.0,55.49320928140066,76.0,-20.50679071859934,0.3515301025569627,4.274669588338555,240.42060618894857,38.759999999999536,961.2400000000005,100.45642126285986,55.49320928140066,0.16416204601806458
2.066666666666667,loiter,6000.0,70.0,55.46320046268872,0.0,55.46320046268872,0.1701260199508286,2.6823609383032054,240.42060618894857,38.759999999999536,961.2400000000005,0.0,55.46320046268872,0.8075
